date,beta1,beta2,beta3,beta4,beta5,r_squared,rmse
2021-11-19,0.22980283161093656,-0.16644883273422675,0.2708926661882809,-0.006865456173242482,-0.0410645458646255,0.9628460578111047,0.02443089021752195
2021-11-22,0.2241620800634523,-0.12849219315053034,0.2728649185630186,-0.012611377563524248,-0.024505535664392425,0.9773424272199782,0.022180683799538664
2021-11-23,0.225274531235297,-0.13619279578571372,0.26667092623353705,-0.008643755209922306,-0.03511927793071363,0.9678121063855146,0.023509060655507473
2021-11-24,0.23271852144267036,-0.1647631573608011,0.22863692456969717,-0.030871618621956125,-0.037749024108685095,0.942947858321856,0.03067218603964309
2021-11-26,0.21694197160768722,-0.0007019638600787859,0.26085881296274244,-0.0300481966111268,-0.0026560394262334776,0.9616546528407401,0.03152222164733747
2021-11-29,0.21999032784021466,-0.07975821659311493,0.2741155461661643,-0.011057559056776604,-0.019694845033100934,0.9820446624912814,0.020393227943692298
2021-11-30,0.2157188919550635,-0.00273425579597511,0.2748112944320844,-0.021523390599452817,-0.013834686710021258,0.9733272543706483,0.025492813203546846
2021-12-01,0.21435305360866105,0.05438632655051834,0.28964697435646336,-0.01587178985062769,-0.005984400071399058,0.9785643308458994,0.023023894128689795
2021-12-02,0.2211735875927664,-0.005685411436038554,0.2928045140243835,-0.006262584324616663,-0.01657966093749854,0.9823416193628512,0.020656308757304887
2021-12-03,0.23795189332250263,-0.012242945537001476,0.21898375797123043,-0.047904789617186506,-0.0056008648626288985,0.9420779706146676,0.036662596220208815
2021-12-06,0.22742214663007776,-0.03128019351189934,0.2829886791239894,-0.012949858822439998,-0.015325104443005614,0.9808842302840661,0.021705039608900155
2021-12-07,0.2370134772226163,-0.12290132315752361,0.21974063013701894,-0.03979644975010372,-0.033335800145203584,0.9421997646034265,0.033928946333891194
2021-12-08,0.23564691526280854,-0.14742529240643196,0.25497643267813813,-0.0188194699137273,-0.038749788468729514,0.9715992519506744,0.025511934070969897
2021-12-09,0.225594568751389,-0.09928689723150311,0.2652226005543047,-0.020571196115011837,-0.019697475420300727,0.9828471309679704,0.021206270946839353
2021-12-10,0.23671890044413352,-0.1607703354287004,0.24557508255953858,-0.023299375305796975,-0.034748191477956825,0.965826440067531,0.02768076516444016
2021-12-13,0.23383099052453665,-0.12339687377060363,0.2645329980096145,-0.012834919180472148,-0.024475096746686676,0.9762934170067076,0.02208413151089555
2021-12-14,0.24261302011363947,-0.12940040056035498,0.228442822712329,-0.029103682526032768,-0.029591710644592862,0.9404794612388154,0.03405586440737504
2021-12-15,0.2403380598494434,-0.16611795807606836,0.2363321793489707,-0.026100791023359004,-0.04701614563976463,0.9429568143025558,0.032348318686979474
2021-12-16,0.23349908562775554,-0.11644230854376847,0.27073479108956094,-0.010031927360449108,-0.026403947264921658,0.9780144628856307,0.02136800066600568
2021-12-17,0.2355387192307263,-0.10459334288852477,0.2782161615842268,-0.008926776794932865,-0.018147213917126294,0.9776250373234925,0.02231582398576618
2021-12-20,0.23576955733676702,-0.08273784553777497,0.2577023432267937,-0.014177898133264972,-0.022378967695475274,0.9618260435188974,0.02764853793285597
2021-12-21,0.23949453875526083,-0.12292298110728,0.27091410532531673,-0.002014789303692217,-0.032461675674008025,0.9684927833163144,0.025023264163098618
2021-12-22,0.2407747177960443,-0.16509877338158,0.2722828114306734,-0.0026785950613903565,-0.044353782291910004,0.9607787541761211,0.026540743506454207
2021-12-23,0.23377393498449164,-0.1618237763010481,0.2810173471465025,-0.017959712197789544,-0.02934673169457929,0.9708228241085887,0.026943583356049933
2021-12-27,0.2400843119288547,-0.1890241009178464,0.24723007166020455,-0.023538240081753717,-0.06021412127216337,0.9470262546086066,0.03226128808633554
2021-12-28,0.23199304428389356,-0.16452015929590247,0.2826289695015411,-0.008981627542830618,-0.039449074320443464,0.9831358199256341,0.020060867726927036
2021-12-29,0.22840317211370353,-0.1711536069845623,0.2732877385718949,-0.021497302778105715,-0.03336989268596139,0.9765363929899901,0.024289604260286327
2021-12-30,0.23919733139482657,-0.1900136596605674,0.23046397068762683,-0.034194256430806994,-0.04528544266180377,0.9470700107226062,0.03228852537239058
2021-12-31,0.22684889092786667,-0.1639065931083436,0.2766464543049142,-0.018167413504377054,-0.03257191698711342,0.9788758097945081,0.0226606107397995
2022-01-03,0.23493833515630302,-0.19644416889929792,0.25373700063608196,-0.020590896668245165,-0.04922624973585909,0.9657174969352538,0.027685547847480615
2022-01-04,0.2273344889426393,-0.17027996703616516,0.27083164351086003,-0.014441258635252485,-0.04082040380209454,0.9806585882984883,0.021435391033103435
2022-01-05,0.22436635800478943,-0.1174337371306538,0.27945066482507736,-0.01351230127500101,-0.025725929233285063,0.9750473807711513,0.024435493267099172
2022-01-06,0.23821139218233453,-0.1605624512059369,0.23211689033873392,-0.028472786029072265,-0.04028990361430962,0.932805801365527,0.03635163615075874
2022-01-07,0.22481180622026595,-0.13488690684998905,0.2766682250745056,-0.011637347104115306,-0.031183149950643908,0.9744393738112284,0.023915799999136494
2022-01-10,0.23551960915195214,-0.16323541203446684,0.1998489925575076,-0.044806420920142594,-0.03871103790747925,0.9139137387171061,0.03910911220673264
2022-01-11,0.23359329890994837,-0.1638419738225383,0.20103739472679985,-0.04124491031042387,-0.03686370003946336,0.91292573235342,0.03830876578242577
2022-01-12,0.2227020199572635,-0.14255672929773994,0.27050688607418805,-0.004747932698994864,-0.04006134898922099,0.9734115218812824,0.023336471910406456
2022-01-13,0.22796195575729644,-0.12216177391842492,0.25884979826856613,-0.013212832468955996,-0.03736237801904665,0.9453820896512434,0.03347146093804561
2022-01-14,0.2294202976517836,-0.14099820663708323,0.2174971041957022,-0.03471391898763314,-0.03563180851925611,0.9330478287179137,0.035992466892079286
2022-01-18,0.22604565656451406,-0.06941946559827887,0.24143831273787775,-0.01640486657347063,-0.024199073280746684,0.9432241784984474,0.032780147930501095
2022-01-19,0.21678380215595955,-0.03936017210172814,0.29542368935312974,0.006271141109123198,-0.02533884521915288,0.975186833416482,0.02279479891264697
2022-01-20,0.22324894524002295,-0.03323518572784122,0.2842639715806842,-0.002474165457912356,-0.024705059522628848,0.9702195501835056,0.02510167084235606
2022-01-21,0.2190461073903356,0.03367826774367,0.23097811735485999,-0.03730890593341185,-0.00763782291416647,0.9457872009272674,0.033771211069870695
2022-01-24,0.21895186844105205,0.04754139177939774,0.23002454533879027,-0.03316867975811145,-0.009387377817703269,0.952751814141114,0.031981202821813194
2022-01-25,0.22140408654265575,0.06252370457978847,0.22477720946425486,-0.03653954862815208,-0.006835787720834568,0.9532406969961804,0.030770664058405534
2022-01-26,0.22565609967188643,0.04716143158304875,0.18253084956291446,-0.05539712357483767,-0.0029042237771051958,0.9205546749955951,0.0381075204727275
2022-01-27,0.21987975672830445,0.06026287894550175,0.24159456264897372,-0.02291964268429405,-0.012745249777467757,0.9559929851053441,0.029074766343619524
2022-01-28,0.23021086346692538,-0.02962818773873281,0.1939428224494258,-0.047888261431167756,-0.019231693888947198,0.9012824015400032,0.04010821468744121
2022-01-31,0.22207052555630916,-0.039006944323379804,0.2691375877108775,-0.005895067943956703,-0.02747772329419279,0.9650098671205984,0.025639533247805574
2022-02-01,0.2289546766919179,-0.0945160016807784,0.2143542535201635,-0.033501982760547014,-0.027127747291108274,0.9191884237105095,0.03485083441355014
2022-02-02,0.22546210085942806,-0.10467128240107587,0.2632058783947039,-0.010732986459038142,-0.03672723245308179,0.9531968325577851,0.029165354101146318
2022-02-03,0.23111285498084483,-0.04344970668069926,0.2184955770994817,-0.028546740115176997,-0.020711071003136097,0.9191605754209713,0.03630280353973698
2022-02-04,0.2288447378933009,-0.0696083438385225,0.2617032089008329,-0.009795296370219411,-0.027990044888099006,0.9512461928283066,0.029784290580761447
2022-02-07,0.2371332652561679,-0.09284840466029184,0.2082445545184046,-0.03149178840451282,-0.024672674299861308,0.8947079917774233,0.03856506573287575
2022-02-08,0.22230720985481672,-0.08096975332825639,0.27362585349837115,-0.003521668278334528,-0.03351470472911995,0.9617345917173686,0.026616185819390663
2022-02-09,0.2228862636850721,-0.10947965764166305,0.2645271780931076,-0.011576275211492713,-0.03846582040590927,0.9462515613932458,0.031622780154494684
2022-02-10,0.22169082615649136,-0.04115316744310457,0.24418980431911805,-0.01415543910607453,-0.018482379232446635,0.9593563648493766,0.027265851691259772
2022-02-11,0.21980674466869152,0.013995170972330898,0.2639970504350075,-0.012446870310533873,-0.011706196590369622,0.9712866351059469,0.025047541081805274
2022-02-14,0.22693766726495074,0.00208185670103829,0.23894204925296175,-0.01875523523824172,-0.015290100992244624,0.9499706773303207,0.030217101280601986
2022-02-15,0.22826602009917504,-0.04988717289301267,0.23872116411775415,-0.0181595085041921,-0.021551653314939204,0.9446786356374004,0.03076595723950237
2022-02-16,0.22860429837745008,-0.06888958919203758,0.24106099752308863,-0.0170703812173927,-0.02321991224767901,0.9459532633484142,0.03068324318962496
2022-02-17,0.22765689626584118,-0.009918477998271301,0.2376488140017565,-0.021111645666837438,-0.014489091753566195,0.9420683418110591,0.03331511143510636
2022-02-18,0.2351038263853715,-0.022114220474853674,0.22367956284947083,-0.024300889044152337,-0.013500257568652634,0.9251512810043852,0.036873974460666266
2022-02-22,0.23022521857757586,0.00841564919049912,0.18357110425789924,-0.045953878124981626,-0.0064409651756330705,0.8972155177801625,0.037788261959379864
2022-02-23,0.2344486743615875,0.02501704818092402,0.1725569255481829,-0.051263958803790984,-0.001779367327413722,0.908181154338433,0.03741539889241237
2022-02-24,0.22727201157002494,0.011707622327912129,0.2147948650765325,-0.03525233882799018,-0.012026099784293658,0.9519884576184268,0.029399918250091316
2022-02-25,0.2322497572437361,-0.028463411333824344,0.2128049342809025,-0.03199480323169136,-0.016136239047833706,0.942689336581583,0.03158440213452158
2022-02-28,0.23011809576601738,0.006576953939121777,0.19698398482922322,-0.044110033308161926,-0.0077930183326503175,0.9389408299774884,0.033074535706529
2022-03-01,0.23513040381325007,0.0674080947947788,0.18384204193983247,-0.05191955248272407,0.003893302753761338,0.9246049186823655,0.03738859346046478
2022-03-02,0.23293406545157302,0.016373905981283354,0.24664967380219857,-0.01976035868431069,-0.014213671705920689,0.9599040068291355,0.028691576597243598
2022-03-03,0.22705776515984233,0.042956310592551616,0.26401231201086106,-0.0068209599017374995,-0.012081640834961833,0.9735064458823377,0.023530524245559663
2022-03-04,0.24742166700823098,0.004649613506551686,0.19518285898384036,-0.042285770755320876,-0.002351718683037757,0.9154967016532704,0.040391722514627464
2022-03-07,0.23627316791049183,0.10429958218959433,0.2596438695196008,-0.01199238282012096,-0.0064287995644850575,0.9738117986329758,0.022757032431496932
2022-03-08,0.23717301545697106,0.09121831571782438,0.23465554571616182,-0.024434504695086207,-0.008070958940810355,0.9587237734512611,0.02807915212941009
2022-03-09,0.24506558272421508,0.02608787338123844,0.20524693584245984,-0.03530936187984226,-0.008834330038612342,0.9362412083880729,0.0351596464292176
2022-03-10,0.24144280240143934,0.019531733612091887,0.24917645345146675,-0.015336290331323195,-0.013366593201629435,0.9675484824456491,0.025685831902731993
2022-03-11,0.24585752649473444,0.016188875990492943,0.2493718661360289,-0.01097600227603823,-0.01785409424976805,0.9534826613043736,0.029592513366629505
2022-03-14,0.24498472007368982,0.04473424109444975,0.2307408417034109,-0.020527588069238274,-0.011552795385130134,0.9535335927506785,0.028066484789233896
2022-03-15,0.23977922532267668,0.022386985515470942,0.2883122189793419,0.009990047059083315,-0.02122332681558605,0.978324384821124,0.020022892406607477
2022-03-16,0.24791120567014885,-0.06039470699796798,0.20984987316801731,-0.030589628138395195,-0.01956000111859978,0.90331850265417,0.03841232270980028
2022-03-17,0.23764275584407488,-0.056302778053627954,0.2572681996544618,-0.006892348918836278,-0.025379629080589966,0.9631369428205355,0.02613286258212372
2022-03-18,0.23346248173036635,-0.07302003832552274,0.25899752628302514,-0.007344384162628559,-0.028178085261122594,0.9580234891744088,0.027808548531324726
2022-03-21,0.23513491539934028,-0.07713289477817878,0.2544643234870892,-0.006212579355260539,-0.03033478591400096,0.9417622485663747,0.030923735880169154
2022-03-22,0.231406826304023,-0.08806219598128437,0.2188598630616041,-0.03226493161572934,-0.031219243745679304,0.9312521296309666,0.03447650377092077
2022-03-23,0.2304176426010987,-0.06831453166463493,0.26545282461079256,-0.0029445168594484706,-0.027253033315432974,0.9688669738066311,0.02483532183237047
2022-03-24,0.23365335666803708,-0.10753676962431086,0.23873289756713936,-0.018200681304356092,-0.0340985121161286,0.9320096866259197,0.03293525994568709
2022-03-25,0.23404755555635126,-0.12135825616531785,0.2478869645316188,-0.01573120859988029,-0.03302579804930629,0.9559723067014995,0.027309337305839516
2022-03-28,0.23674659519533262,-0.14060833619621518,0.25487507717617663,-0.010105656228152982,-0.03995395345859847,0.956645841611463,0.02760375637167619
2022-03-29,0.23058561136648426,-0.1334786431342826,0.2512887264420259,-0.012679139452322906,-0.036024142037364947,0.9716223558882244,0.02267784901431487
2022-03-30,0.2343613710537481,-0.13270943688465428,0.25471030104495074,-0.009852917571274317,-0.034644862723716724,0.9713229970216716,0.022526236244062622
2022-03-31,0.2256702038117433,-0.07962825163758167,0.23666823667370512,-0.033752436830603194,-0.01066569377075313,0.9536876223521344,0.031494499626574426
2022-04-01,0.24528967005203192,-0.17399625970623642,0.2235983625745554,-0.03147819888209755,-0.03818258479206942,0.9351484396144245,0.033064505885281155
2022-04-04,0.24049743510189558,-0.17893381565565086,0.2178346919448838,-0.03482297612638897,-0.0438911352539505,0.9308241474200905,0.034428113056505644
2022-04-05,0.2338918865039807,-0.11761437791814534,0.2658793214341533,-0.013064392830296978,-0.029580612713336764,0.9719876682964791,0.02429605319641786
2022-04-06,0.23684616441458567,-0.11426390119416785,0.2510528134847538,-0.01704845047381201,-0.02917750146622292,0.962843491168625,0.027317327711112796
2022-04-07,0.24077274532218781,-0.13166085514168646,0.223625723763485,-0.03141075181681115,-0.0320847029702288,0.93593858002732,0.033957173223670575
2022-04-08,0.23811277712340823,-0.12286393908027149,0.2755775361154641,0.0014407816052990291,-0.03148067023851939,0.972128064028112,0.021603929075227513
2022-04-11,0.23533783922520812,-0.06869816572456357,0.2806885296623011,0.0051427697544396914,-0.018481650377582422,0.9827484068179844,0.017787925459219787
2022-04-12,0.23948037809224024,-0.07783966000196327,0.23418762848575847,-0.023658822526407098,-0.01428106712410104,0.9542803755375902,0.027960660433497177
2022-04-13,0.23601691941790554,-0.10774435101621044,0.2797258794070111,0.0017724357319157098,-0.021570172168104643,0.9861214543299966,0.015978120719619623
2022-04-14,0.23863408008391665,-0.09613673384265224,0.2799208711493875,0.005985458603442307,-0.021305381056899792,0.9821249686351153,0.017480231301030123
2022-04-18,0.23861916634812244,-0.10089344683771675,0.23171357603696263,-0.019980676989902073,-0.026162714538457546,0.9336584969715213,0.0308027808983623
2022-04-19,0.23744188244337103,-0.12046938031166568,0.22356313253521157,-0.02331961291581652,-0.029122346436869454,0.9205048098191657,0.03260346971604402
2022-04-20,0.2302431493028692,-0.09790050919134843,0.27106875613449105,0.0034789854420426572,-0.02237603142808337,0.9812258499052238,0.016731567486621458
2022-04-21,0.23449466129373728,-0.08015814754169481,0.2439458748244321,-0.01356725372817179,-0.022266990954366676,0.9547470086384958,0.026470172791943775
2022-04-22,0.23041182322113077,0.010017851545957135,0.2735900033278927,-0.000694181998434728,-0.008031456939627469,0.9819336267924826,0.018599088076445277
2022-04-25,0.2350224428337837,-0.01941364271877697,0.20666538426404538,-0.03481615161776276,-0.0086151033873795,0.9184053147458322,0.034348224964455006
2022-04-26,0.22665337502003488,0.08029530647484125,0.2608320379990892,-0.011270485845143858,-0.0046860370485329525,0.9755390616443614,0.020804707375569956
2022-04-27,0.22935002237734367,0.058301748673393175,0.2482107254259363,-0.01874639899950962,-0.004114057677170887,0.9725330142777521,0.02212948089643532
2022-04-28,0.2312080477523596,0.012690779589461215,0.24570079295827912,-0.01861169888321733,-0.01290276677459714,0.9629184603684235,0.025341743601623876
2022-04-29,0.23069902821386537,0.08176408139569298,0.2135317595069385,-0.035610991915434854,-0.001525119692998464,0.9564343244922681,0.027524017189758065
2022-05-02,0.2268525548622085,0.08061701364549628,0.25836679033074617,-0.00336616488355198,-0.013627482671710475,0.9683267272003405,0.022275260880241846
2022-05-03,0.22640398914847754,0.05110149465437522,0.2748131550546053,0.010143450050865213,-0.017814120813647773,0.9736534110555329,0.020060237085264585
2022-05-04,0.24104866592908933,-0.059499131741959824,0.18058637031928787,-0.04458210269499778,-0.012894973760503373,0.8588147888004914,0.043393295390794444
2022-05-05,0.2282570526987739,0.075266355005966,0.26239997231189993,-0.0028809512920412975,-0.014715823796510326,0.9693795947459815,0.022809283103146016
2022-05-06,0.23933035041202466,0.02685881643325718,0.2599676243867987,0.0010715300066519067,-0.019589310775362596,0.9555781547583757,0.025885214375967237
2022-05-09,0.23575519480072718,0.10831926562289534,0.20722445449884597,-0.026514878481701063,-0.007846720203424213,0.9317984599168672,0.03236223380982638
2022-05-10,0.24063032630669384,0.07601657892462024,0.1842846499340088,-0.03345189301721848,-0.003883430457702348,0.8950317161288669,0.03763491602375716
2022-05-11,0.24174454165294118,0.07514669634968069,0.19441918410933015,-0.026201681851099053,-0.008788608139692117,0.9201431317484563,0.03321032768773304
2022-05-12,0.24298629360530544,0.0546993600640128,0.13543914130698412,-0.05358923902652988,0.000520173320200328,0.8241480712565682,0.04724116919447672
2022-05-13,0.24804545295358577,-0.003963457319493616,0.16128144626536445,-0.043313817681052545,-0.006905307203105668,0.8557919872678923,0.04363348108794091
2022-05-16,0.24902569228655225,-0.017696129825503733,0.17768671914370066,-0.03241244130869143,-0.007083491040020174,0.8646866024853176,0.03799014200269715
2022-05-17,0.2429527954248561,-0.0304079963139183,0.22312054653877272,-0.007225443146783644,-0.019813846137101476,0.9179760029743825,0.02891277280055192
2022-05-18,0.2457379354701336,0.03285715161102318,0.22526530729630642,-0.01462634717994648,-0.01265605405296427,0.9511166522042676,0.026145590708187234
2022-05-19,0.24204865455879887,0.01749345768212166,0.21625515842742887,-0.018334960239167503,-0.015723050946053096,0.9384251326746107,0.027221263570474875
2022-05-20,0.25091357450359375,-0.010466307506719098,0.14633056663215654,-0.05805815267691278,-0.0013825332573602419,0.8478838005614571,0.042931362356615536
2022-05-23,0.2523090086897232,-0.0212574526176295,0.17495597791998466,-0.0373553862640805,-0.010871464797852686,0.8705143944775449,0.03890786398835132
2022-05-24,0.2526073041364955,-0.006087762681052357,0.19629140596435599,-0.025390618555611442,-0.015449077873349882,0.9039739884347973,0.03422500545681028
2022-05-25,0.2505382656266736,-0.01771915029160961,0.2150300075053524,-0.011588594713182875,-0.021848208801002005,0.9122330826492655,0.03027242768270572
2022-05-26,0.2548665069545768,-0.0512389131344046,0.20203538548608402,-0.023914161759188573,-0.020272271777819914,0.9091384357711927,0.03240182847342978
2022-05-27,0.25689089907610113,-0.08975698953180955,0.22064708370971914,-0.015140509527838027,-0.029379850255240404,0.9080966638564836,0.03280367472341543
2022-05-31,0.24326228615976406,-0.03388892032655766,0.25005777567957804,0.0073768436818515346,-0.032146530995847314,0.9420100234976974,0.024884213834518207
2022-06-01,0.24265398008860012,-0.03780588222607222,0.24186056305863093,-0.0005896112778675149,-0.026135738035498828,0.9469698078369421,0.024771152193411906
2022-06-02,0.2429136225878739,-0.060547487600807366,0.25676054830090483,0.008951647631682425,-0.03136032438031715,0.9625427240956391,0.021010162673972953
2022-06-03,0.24457169709913182,-0.05576251767803271,0.25497419291887774,0.002473164372154897,-0.03039139378489465,0.9623224554459625,0.02267960796062971
2022-06-06,0.2409437005979214,-0.04709064501427616,0.24429986183307983,0.002211551871318948,-0.03209957589855276,0.9452137224176375,0.025367703440482704
2022-06-07,0.2468555997767341,-0.07651340285880912,0.19103287311158557,-0.024402167330677127,-0.025725235238229772,0.8828868128481558,0.035326158218163414
2022-06-08,0.24109800941969625,-0.055973129753819434,0.25532138068776555,0.008768226807859946,-0.03160667309468372,0.9584042114119847,0.02251160605618823
2022-06-09,0.2364208456770361,-0.0052344153603977595,0.23815280107806047,-0.00390099006865104,-0.02295858638950925,0.9543014894073745,0.024710406356557718
2022-06-10,0.2406145983475888,0.013190022664788144,0.20451074095989735,-0.03020797202947496,-0.009461061371097725,0.9513093465615348,0.02654927260812606
2022-06-13,0.23540428283572554,0.11866231217195308,0.19323162714421266,-0.031138583724298553,-0.005695072099402447,0.9461308381438697,0.024161688896295306
2022-06-14,0.23833981911213484,0.07604945786054985,0.16503998766092276,-0.04517516650414496,-0.0029200513503844935,0.9082029907750407,0.031419086864152124
2022-06-15,0.23830828187890205,0.03517703775749025,0.2066931616275396,-0.01505321600443942,-0.019190799940988535,0.9258049588632541,0.0263198037919218
2022-06-16,0.2432805402608575,0.07636151080825893,0.18174130494033353,-0.04165892436207654,-0.004297415129624243,0.9446685204410162,0.025315919909288817
2022-06-17,0.2518348864577165,0.01433562789260677,0.20382768142079616,-0.027839942961874944,-0.015293593218917939,0.9437391944715383,0.02500377095012151
2022-06-21,0.25107055973052483,-0.0032150586904071306,0.18919104095081776,-0.02803570454525144,-0.01450460827422776,0.9084291236304932,0.030570248355259812
2022-06-22,0.2485172018560103,-0.004508237762491894,0.21082902357798516,-0.022122156928941976,-0.017873675557138393,0.9439034936444174,0.02477026856056432
2022-06-23,0.2554134268070981,-0.03760201058745685,0.1324185848080745,-0.06174718920196361,-0.005345466655085236,0.8338854272511014,0.04278955940921326
2022-06-24,0.2535736720128453,-0.051962164401438554,0.2052063137232901,-0.019001835383497916,-0.024347885553424015,0.9015024408117146,0.03074857227756668
2022-06-27,0.24853614008897298,-0.0446826751397818,0.21206643857925064,-0.014484411183832122,-0.026843299140480104,0.9187682511705082,0.027302382424271607
2022-06-28,0.24913387564977532,-0.02095893880318199,0.23304270306364977,-0.0020483416726409997,-0.024600644191944163,0.9538313976794472,0.02159090263849271
2022-06-29,0.24885000345837996,-0.02183138632589826,0.2288597285780409,-0.006270092731702364,-0.023374465539564678,0.9556576707001789,0.021770496099415556
2022-06-30,0.2530375264052741,-0.024974765212177397,0.1998976125085616,-0.0212732017143712,-0.02013925899668818,0.9079167730934263,0.029968142662239048
2022-07-01,0.2607639463035523,-0.0746698344761681,0.1706635438904595,-0.03632467888548547,-0.016258572563013055,0.8446490272377861,0.03851008550049255
2022-07-05,0.24923800430585374,-0.023620454175486368,0.2067776879854321,-0.012426489522845124,-0.02059854918575871,0.8911836082237241,0.033187256325260796
2022-07-06,0.24883354463276516,-0.025045370736295557,0.24380705293397487,0.010817631501213381,-0.025936213230703654,0.9440635577849994,0.023346172996615448
2022-07-07,0.2509595063286638,-0.054732207822426285,0.21353522132512748,-0.01086337009434778,-0.02329056883214008,0.9151376782656861,0.028629443114418757
2022-07-08,0.2555298230853514,-0.07955719952498776,0.22511286623622026,-0.0049105026866284335,-0.025320952146115308,0.9314091608541042,0.026596815668668346
2022-07-11,0.2525033720089982,-0.04857706068010505,0.23224452461002904,-3.8274247327561405e-05,-0.026409312849201446,0.9206446445147243,0.02652221766037165
2022-07-12,0.24946413857210614,-0.021001007119416513,0.2546326678229719,0.01112595314540479,-0.024141456122032272,0.9640014399915207,0.019473788710320676
2022-07-13,0.2502172144975489,-0.03214396302836616,0.23709394705888434,-0.004369538655800938,-0.019726872915500394,0.952915521172421,0.022766013893470577
2022-07-14,0.25434202965420505,-0.04474559809010925,0.2454253445675936,0.0038689248293543926,-0.024160207925930013,0.9577858714589809,0.020913439353986197
2022-07-15,0.25778405733426357,-0.10212064631923184,0.19883129843096561,-0.026174365803778122,-0.02439927249141778,0.8795124192366092,0.034115312264333605
2022-07-18,0.25663366663102993,-0.07238299110032054,0.20212326296300848,-0.0229936036310408,-0.0212826813925357,0.8891013229200438,0.032981292480243285
2022-07-19,0.24870399384080122,-0.06110915481510816,0.2275564085555449,-0.005343484075166631,-0.030280696569376705,0.9184923377273038,0.027955728431689572
2022-07-20,0.25080735033349844,-0.07071753487245154,0.2595549195097363,0.016531277143270053,-0.033421661529543935,0.9667778999216086,0.018021546811954125
2022-07-21,0.25217760606866907,-0.0918004384615388,0.24957471025852643,0.008959104323054272,-0.03483506168247825,0.9474477835737374,0.02198488384533838
2022-07-22,0.2590360223539046,-0.11938063053003452,0.197366555105512,-0.024969083987567912,-0.028558968422889134,0.8773755004738878,0.03394623789396059
2022-07-25,0.255199779563127,-0.1003569774348726,0.2377965644901608,0.003293589164676176,-0.03161968099930008,0.9280461330345662,0.025597840217340836
2022-07-26,0.25187616254234535,-0.06718139150769555,0.23226784538508233,-0.0005824415983163341,-0.027928816489861997,0.9302378917819899,0.02560909626648917
2022-07-27,0.2506877332034153,-0.09739243903904157,0.2589612289283904,0.01137633222475118,-0.032847418111929254,0.9680398676530029,0.018563786785641273
2022-07-28,0.2536186293167484,-0.12466645903939429,0.2106683864336679,-0.0167340972144661,-0.03149968710223184,0.9091056668529423,0.02969803572086251
2022-07-29,0.25378325780785754,-0.14415526682334448,0.22613253325178942,-0.008744411433751653,-0.0376433673468553,0.9200485675073208,0.0278541591859561
2022-08-01,0.25258885629242955,-0.11031711668701105,0.22701969727115387,-0.005556780336861588,-0.030981597291784853,0.9289918252785586,0.026757125121834625
2022-08-02,0.2502180211689337,-0.08413461614943706,0.24355690414218306,0.004740566559002437,-0.028166290461114622,0.9494062592136182,0.023222814622055037
2022-08-03,0.24987068339821994,-0.11701641292031406,0.2345365804347322,0.00041998920132698997,-0.03406663273910038,0.9327256473172171,0.02537969467517359
2022-08-04,0.25766814168381796,-0.14260348106248405,0.1848231253942527,-0.032145659198690564,-0.030690454224308113,0.875604203489896,0.036244608624370976
2022-08-05,0.25849726965718495,-0.15480661162083761,0.18001069093916147,-0.034052238679740325,-0.029176916185404356,0.8765286789039672,0.03635234211907063
2022-08-08,0.25281225651559897,-0.1220797292702885,0.2294396309075534,-0.004726478939997035,-0.029067887407876167,0.9460551501095654,0.023957285791554442
2022-08-09,0.2573412282207768,-0.1316666686498138,0.1586587461901394,-0.04622960236857907,-0.023021066115043894,0.866807158615972,0.038580040123031206
2022-08-10,0.25703476107556517,-0.16765534743492932,0.16572909397896093,-0.044887108690336394,-0.032646426079072935,0.8770369505976474,0.03774398890063264
2022-08-11,0.25697370586473206,-0.16144684955638067,0.1811751609294883,-0.037484938416961364,-0.031709433197702,0.8988698434533777,0.034844471893686946
2022-08-12,0.2591068298257276,-0.18578154614244966,0.17262437742263095,-0.04404651215747396,-0.03851784547821863,0.881755901442535,0.03914137194353665
2022-08-15,0.25069498353350544,-0.15512189265067244,0.2216172574806792,-0.014635871630325056,-0.03757363902715859,0.9337803618743346,0.027143063490214885
2022-08-16,0.24750427506964623,-0.14191284989228115,0.24003191862369133,-0.002304662128620414,-0.03234712072234334,0.9559860127059372,0.02262698171965362
2022-08-17,0.2513453853105325,-0.1433702939344177,0.2311089408891129,-0.004634534185483052,-0.034404358847010375,0.9325124556867277,0.026024044924884443
2022-08-18,0.25473582710255704,-0.1668234716826029,0.20554991234562853,-0.023632064784869344,-0.03671279317920868,0.9015571685613578,0.03277393237169154
2022-08-19,0.2580726977207074,-0.15652002540790777,0.21180813173742968,-0.019454983198356996,-0.029311271947543946,0.9140510613876719,0.03195342899036677
2022-08-22,0.2558985750094289,-0.10307691269874188,0.19903832250469208,-0.024572683846127267,-0.02134914766066843,0.9052545855092357,0.03347781778950913
2022-08-23,0.24685393569700598,-0.0778520554200923,0.2470880679331547,0.0031920080933348065,-0.024555471961904465,0.9666457497031948,0.02006283114534752
2022-08-24,0.2497389208816131,-0.10998898544234822,0.23372484872172197,-0.008648054009614664,-0.02737160414365751,0.9408545972685215,0.02745627599763292
2022-08-25,0.25146168969477,-0.13401044269370568,0.18421179033686433,-0.03502124639154128,-0.02650542138267575,0.887511215870083,0.03414598868052013
